"21.310301","-157.858093","2022-09-14T03:00","PM2.5","4","1"
"20.869444","-156.492417","2022-09-14T03:00","PM2.5","25","1"
"19.5097","-155.9133","2022-09-14T03:00","PM2.5","28","1"
"19.977467","-155.798067","2022-09-14T03:00","PM2.5","17","1"
"19.117561","-155.778137","2022-09-14T03:00","PM2.5","30","1"
"19.2065","-155.4689","2022-09-14T03:00","PM2.5","16","1"
"19.555445","-155.102036","2022-09-14T03:00","PM2.5","4","1"
"61.205861","-149.8246","2022-09-14T03:00","PM2.5","0","1"
"61.534163","-149.031655","2022-09-14T03:00","PM2.5","0","1"
"64.8458","-147.72727","2022-09-14T03:00","PM2.5","4","1"
"64.845931","-147.693278","2022-09-14T03:00","PM2.5","0","1"
"64.762973","-147.310297","2022-09-14T03:00","PM2.5","28","1"
"70.1319","-143.6239","2022-09-14T03:00","PM2.5","27","1"
"60.71972","-135.05875","2022-09-14T03:00","PM2.5","8","1"
"58.388889","-134.565556","2022-09-14T03:00","PM2.5","16","1"
"48.2867","-124.6203","2022-09-14T03:00","PM2.5","32","1"
"48.366058","-124.610046","2022-09-14T03:00","PM2.5","21","1"
"42.054597","-124.276768","2022-09-14T03:00","PM2.5","20","1"
"43.381943","-124.263885","2022-09-14T03:00","PM2.5","0","1"
"43.362575","-124.218856","2022-09-14T03:00","PM2.5","9","1"
"41.75613","-124.20347","2022-09-14T03:00","PM2.5","4","1"
"43.989643","-124.109312","2022-09-14T03:00","PM2.5","26","1"
"44.624399","-123.940064","2022-09-14T03:00","PM2.5","12","1"
"46.9772","-123.8317","2022-09-14T03:00","PM2.5","19","1"
"45.454722","-123.82","2022-09-14T03:00","PM2.5","11","1"
"46.688218","-123.731764","2022-09-14T03:00","PM2.5","24","1"
"42.1617","-123.64835","2022-09-14T03:00","PM2.5","20","1"
"48.115","-123.436434","2022-09-14T03:00","PM2.5","29","1"
"43.152911","-123.382212","2022-09-14T03:00","PM2.5","25","1"
"39.39861","-123.35872","2022-09-14T03:00","PM2.5","28","1"
"42.434149","-123.348466","2022-09-14T03:00","PM2.5","16","1"
"44.92261","-123.301956","2022-09-14T03:00","PM2.5","16","1"
"44.565803","-123.292706","2022-09-14T03:00","PM2.5","9","1"
"49.368","-123.277","2022-09-14T03:00","PM2.5","61","2"
"39.150478","-123.206528","2022-09-14T03:00","PM2.5","58","2"
"49.18639","-123.15222","2022-09-14T03:00","PM2.5","58","2"
"44.067223","-123.14135","2022-09-14T03:00","PM2.5","25","1"
"44.1158","-123.12107","2022-09-14T03:00","PM2.5","16","1"
"49.14139","-123.10833","2022-09-14T03:00","PM2.5","69","2"
"45.52483","-123.10554","2022-09-14T03:00","PM2.5","18","1"
"47.213551","-123.100807","2022-09-14T03:00","PM2.5","20","1"
"44.61569","-123.091457","2022-09-14T03:00","PM2.5","18","1"
"44.0263","-123.08377","2022-09-14T03:00","PM2.5","26","1"
"49.323891","-123.083611","2022-09-14T03:00","PM2.5","59","2"
"49.009869","-123.082017","2022-09-14T03:00","PM2.5","60","2"
"49.3","-123.02","2022-09-14T03:00","PM2.5","74","2"
"44.046683","-123.017736","2022-09-14T03:00","PM2.5","16","1"
"44.943114","-123.005934","2022-09-14T03:00","PM2.5","19","1"
"49.21528","-122.98556","2022-09-14T03:00","PM2.5","61","2"
"44.976568","-122.976308","2022-09-14T03:00","PM2.5","16","1"
"45.528501","-122.972398","2022-09-14T03:00","PM2.5","22","1"
"49.2794","-122.9711","2022-09-14T03:00","PM2.5","58","2"
"46.664089","-122.967323","2022-09-14T03:00","PM2.5","20","1"
"46.1394","-122.9619","2022-09-14T03:00","PM2.5","21","1"
"40.734722","-122.941109","2022-09-14T03:00","PM2.5","31","1"
"44.81029","-122.915085","2022-09-14T03:00","PM2.5","22","1"
"49.15833","-122.90167","2022-09-14T03:00","PM2.5","59","2"
"42.33155","-122.880266","2022-09-14T03:00","PM2.5","25","1"
"45.143141","-122.854708","2022-09-14T03:00","PM2.5","19","1"
"49.28083","-122.84917","2022-09-14T03:00","PM2.5","52","2"
"47.029301","-122.821503","2022-09-14T03:00","PM2.5","17","1"
"38.403765","-122.818294","2022-09-14T03:00","PM2.5","20","1"
"45.4702","-122.8159","2022-09-14T03:00","PM2.5","21","1"
"42.623225","-122.810158","2022-09-14T03:00","PM2.5","20","1"
"45.014998","-122.790382","2022-09-14T03:00","PM2.5","23","1"
"42.229891","-122.7877","2022-09-14T03:00","PM2.5","23","1"
"48.129101","-122.7789","2022-09-14T03:00","PM2.5","33","1"
"45.768531","-122.7721","2022-09-14T03:00","PM2.5","25","1"
"45.39916","-122.7455","2022-09-14T03:00","PM2.5","29","1"
"45.5901","-122.73762","2022-09-14T03:00","PM2.5","20","1"
"44.3958","-122.7305","2022-09-14T03:00","PM2.5","20","1"
"49.24528","-122.70889","2022-09-14T03:00","PM2.5","65","2"
"42.1941","-122.7086","2022-09-14T03:00","PM2.5","25","1"
"49.13278","-122.69417","2022-09-14T03:00","PM2.5","63","2"
"45.5187","-122.6881","2022-09-14T03:00","PM2.5","20","1"
"45.558081","-122.670985","2022-09-14T03:00","PM2.5","17","1"
"48.294399","-122.660004","2022-09-14T03:00","PM2.5","23","1"
"45.51421","-122.653294","2022-09-14T03:00","PM2.5","21","1"
"41.72679","-122.63359","2022-09-14T03:00","PM2.5","22","1"
"47.592675","-122.627397","2022-09-14T03:00","PM2.5","64","2"
"44.778743","-122.617048","2022-09-14T03:00","PM2.5","25","1"
"48.52008","-122.613213","2022-09-14T03:00","PM2.5","52","2"
"45.496641","-122.602877","2022-09-14T03:00","PM2.5","24","1"
"45.47142","-122.60147","2022-09-14T03:00","PM2.5","20","1"
"45.25928","-122.588151","2022-09-14T03:00","PM2.5","23","1"
"45.64336","-122.58737","2022-09-14T03:00","PM2.5","20","1"
"45.5418","-122.5795","2022-09-14T03:00","PM2.5","22","1"
"45.562203","-122.575624","2022-09-14T03:00","PM2.5","25","1"
"49.09556","-122.56694","2022-09-14T03:00","PM2.5","56","2"
"48.465401","-122.559998","2022-09-14T03:00","PM2.5","35","1"
"48.950699","-122.554398","2022-09-14T03:00","PM2.5","46","1"
"37.9722","-122.5189","2022-09-14T03:00","PM2.5","30","1"
"45.6166","-122.516602","2022-09-14T03:00","PM2.5","16","1"
"45.4962","-122.4834","2022-09-14T03:00","PM2.5","20","1"
"43.74436","-122.480506","2022-09-14T03:00","PM2.5","20","1"
"44.752092","-122.479672","2022-09-14T03:00","PM2.5","28","1"
"47.22634","-122.46256","2022-09-14T03:00","PM2.5","53","2"
"48.760036","-122.456463","2022-09-14T03:00","PM2.5","63","2"
"47.1864","-122.4517","2022-09-14T03:00","PM2.5","44","1"
"45.863899","-122.410889","2022-09-14T03:00","PM2.5","20","1"
"37.7658","-122.3978","2022-09-14T03:00","PM2.5","9","1"
"47.2656","-122.3858","2022-09-14T03:00","PM2.5","28","1"
"40.5497","-122.3792","2022-09-14T03:00","PM2.5","51","2"
"37.9604","-122.3571","2022-09-14T03:00","PM2.5","33","1"
"47.559975","-122.338265","2022-09-14T03:00","PM2.5","64","2"
"48.410198","-122.337601","2022-09-14T03:00","PM2.5","50","1"
"45.291413","-122.332626","2022-09-14T03:00","PM2.5","23","1"
"47.5297","-122.3203","2022-09-14T03:00","PM2.5","62","2"
"47.597222","-122.319722","2022-09-14T03:00","PM2.5","61","2"
"41.312688","-122.318254","2022-09-14T03:00","PM2.5","33","1"
"49.04278","-122.30972","2022-09-14T03:00","PM2.5","59","2"
"47.568236","-122.308628","2022-09-14T03:00","PM2.5","59","2"
"40.4531","-122.2978","2022-09-14T03:00","PM2.5","35","1"
"48.065339","-122.285194","2022-09-14T03:00","PM2.5","20","1"
"37.8148","-122.282402","2022-09-14T03:00","PM2.5","17","1"
"47.498535","-122.278385","2022-09-14T03:00","PM2.5","65","2"
"47.753633","-122.277192","2022-09-14T03:00","PM2.5","60","2"
"37.793624","-122.263376","2022-09-14T03:00","PM2.5","22","1"
"40.170917","-122.255667","2022-09-14T03:00","PM2.5","34","1"
"38.102507","-122.237976","2022-09-14T03:00","PM2.5","12","1"
"47.386101","-122.230202","2022-09-14T03:00","PM2.5","58","2"
"47.2814","-122.2233","2022-09-14T03:00","PM2.5","51","2"
"37.4828","-122.2022","2022-09-14T03:00","PM2.5","14","1"
"39.53387","-122.190834","2022-09-14T03:00","PM2.5","18","1"
"44.728314","-122.182756","2022-09-14T03:00","PM2.5","21","1"
"48.054315","-122.171529","2022-09-14T03:00","PM2.5","59","2"
"37.743061","-122.169907","2022-09-14T03:00","PM2.5","21","1"
"47.600863","-122.148397","2022-09-14T03:00","PM2.5","40","1"
"48.9477","-122.1471","2022-09-14T03:00","PM2.5","48","1"
"42.910942","-122.145116","2022-09-14T03:00","PM2.5","23","1"
"47.552502","-122.064697","2022-09-14T03:00","PM2.5","30","1"
"37.9383","-122.025","2022-09-14T03:00","PM2.5","18","1"
"39.18919","-121.99887","2022-09-14T03:00","PM2.5","27","1"
"38.356556","-121.949853","2022-09-14T03:00","PM2.5","4","1"
"49.15611","-121.94056","2022-09-14T03:00","PM2.5","55","2"
"47.141102","-121.937897","2022-09-14T03:00","PM2.5","41","1"
"42.541077","-121.921636","2022-09-14T03:00","PM2.5","18","1"
"37.701222","-121.903019","2022-09-14T03:00","PM2.5","25","1"
"37.3483","-121.8947","2022-09-14T03:00","PM2.5","21","1"
"37.338202","-121.849892","2022-09-14T03:00","PM2.5","8","1"
"39.76168","-121.84047","2022-09-14T03:00","PM2.5","24","1"
"37.687526","-121.784217","2022-09-14T03:00","PM2.5","23","1"
"45.28845","-121.782775","2022-09-14T03:00","PM2.5","28","1"
"38.53455","-121.7734","2022-09-14T03:00","PM2.5","6","1"
"47.4902","-121.772697","2022-09-14T03:00","PM2.5","38","1"
"49.238008","-121.762264","2022-09-14T03:00","PM2.5","59","2"
"38.661239","-121.732683","2022-09-14T03:00","PM2.5","8","1"
"42.190296","-121.731369","2022-09-14T03:00","PM2.5","24","1"
"38.167297","-121.688561","2022-09-14T03:00","PM2.5","41","1"
"39.32756","-121.66881","2022-09-14T03:00","PM2.5","7","1"
"39.13868","-121.61884","2022-09-14T03:00","PM2.5","21","1"
"48.246799","-121.603104","2022-09-14T03:00","PM2.5","51","2"
"36.999571","-121.574684","2022-09-14T03:00","PM2.5","17","1"
"44.2921","-121.5555","2022-09-14T03:00","PM2.5","92","2"
"45.685138","-121.527478","2022-09-14T03:00","PM2.5","27","1"
"43.70376","-121.5273","2022-09-14T03:00","PM2.5","185","4"
"38.593328","-121.503728","2022-09-14T03:00","PM2.5","24","1"
"49.36972","-121.49944","2022-09-14T03:00","PM2.5","57","2"
"38.56844","-121.49311","2022-09-14T03:00","PM2.5","38","1"
"37.6825","-121.4406","2022-09-14T03:00","PM2.5","18","1"
"43.868956","-121.434248","2022-09-14T03:00","PM2.5","165","4"
"38.613804","-121.368007","2022-09-14T03:00","PM2.5","15","1"
"38.86794","-121.33835","2022-09-14T03:00","PM2.5","13","1"
"44.024283","-121.330964","2022-09-14T03:00","PM2.5","160","4"
"44.063916","-121.312554","2022-09-14T03:00","PM2.5","159","4"
"44.054661","-121.294068","2022-09-14T03:00","PM2.5","128","3"
"37.961578","-121.281414","2022-09-14T03:00","PM2.5","23","1"
"44.093619","-121.272518","2022-09-14T03:00","PM2.5","125","3"
"38.74643","-121.26498","2022-09-14T03:00","PM2.5","24","1"
"40.301899","-121.235001","2022-09-14T03:00","PM2.5","28","1"
"37.8027","-121.2208","2022-09-14T03:00","PM2.5","29","1"
"38.494475","-121.211131","2022-09-14T03:00","PM2.5","5","1"
"45.602419","-121.203387","2022-09-14T03:00","PM2.5","26","1"
"44.275","-121.1905","2022-09-14T03:00","PM2.5","76","2"
"38.683304","-121.164457","2022-09-14T03:00","PM2.5","11","1"
"44.6306","-121.131599","2022-09-14T03:00","PM2.5","53","2"
"38.93568","-121.09959","2022-09-14T03:00","PM2.5","14","1"
"39.234402","-121.055603","2022-09-14T03:00","PM2.5","0","1"
"37.642165","-120.994212","2022-09-14T03:00","PM2.5","27","1"
"39.1003","-120.9528","2022-09-14T03:00","PM2.5","9","1"
"39.9369","-120.9478","2022-09-14T03:00","PM2.5","11","1"
"44.299787","-120.844773","2022-09-14T03:00","PM2.5","74","2"
"37.4883","-120.8358","2022-09-14T03:00","PM2.5","17","1"
"38.20185","-120.680277","2022-09-14T03:00","PM2.5","13","1"
"35.494556","-120.666203","2022-09-14T03:00","PM2.5","21","1"
"47.5988","-120.6647","2022-09-14T03:00","PM2.5","155","4"
"35.259473","-120.644493","2022-09-14T03:00","PM2.5","29","1"
"35.04676","-120.58777","2022-09-14T03:00","PM2.5","33","1"
"35.02079","-120.56389","2022-09-14T03:00","PM2.5","35","1"
"46.9936","-120.545","2022-09-14T03:00","PM2.5","60","2"
"46.594952","-120.512283","2022-09-14T03:00","PM2.5","74","2"
"37.30833","-120.480361","2022-09-14T03:00","PM2.5","33","1"
"39.808334","-120.471664","2022-09-14T03:00","PM2.5","159","4"
"34.637798","-120.456703","2022-09-14T03:00","PM2.5","18","1"
"37.2817","-120.433601","2022-09-14T03:00","PM2.5","31","1"
"34.890667","-120.432844","2022-09-14T03:00","PM2.5","18","1"
"36.6324","-120.3822","2022-09-14T03:00","PM2.5","18","1"
"42.189215","-120.353969","2022-09-14T03:00","PM2.5","35","1"
"47.43061","-120.34195","2022-09-14T03:00","PM2.5","144","3"
"46.380199","-120.332603","2022-09-14T03:00","PM2.5","109","3"
"48.4772","-120.1906","2022-09-14T03:00","PM2.5","83","2"
"39.3386","-120.170303","2022-09-14T03:00","PM2.5","268","5"
"39.166","-120.1488","2022-09-14T03:00","PM2.5","154","4"
"48.354124","-120.105116","2022-09-14T03:00","PM2.5","95","2"
"36.1994","-120.0991","2022-09-14T03:00","PM2.5","39","1"
"34.605819","-120.07506","2022-09-14T03:00","PM2.5","23","1"
"36.9533","-120.0341","2022-09-14T03:00","PM2.5","29","1"
"47.83861","-120.02306","2022-09-14T03:00","PM2.5","110","3"
"46.32033","-119.9981","2022-09-14T03:00","PM2.5","149","3"
"38.966434","-119.931016","2022-09-14T03:00","PM2.5","0","1"
"47.24126","-119.84595","2022-09-14T03:00","PM2.5","156","4"
"34.445301","-119.827797","2022-09-14T03:00","PM2.5","33","1"
"39.521918","-119.795444","2022-09-14T03:00","PM2.5","267","5"
"36.71088","-119.77743","2022-09-14T03:00","PM2.5","30","1"
"36.78538","-119.77321","2022-09-14T03:00","PM2.5","51","2"
"39.144804","-119.766409","2022-09-14T03:00","PM2.5","6","1"
"39.54092","-119.746764","2022-09-14T03:00","PM2.5","246","5"
"39.399841","-119.739606","2022-09-14T03:00","PM2.5","196","4"
"36.72622","-119.73249","2022-09-14T03:00","PM2.5","23","1"
"38.897611","-119.732101","2022-09-14T03:00","PM2.5","7","1"
"39.621462","-119.718738","2022-09-14T03:00","PM2.5","247","5"
"36.819199","-119.7164","2022-09-14T03:00","PM2.5","11","1"
"34.42775","-119.69091","2022-09-14T03:00","PM2.5","41","1"
"36.3144","-119.6436","2022-09-14T03:00","PM2.5","42","1"
"37.748707","-119.587094","2022-09-14T03:00","PM2.5","15","1"
"36.102219","-119.566002","2022-09-14T03:00","PM2.5","38","1"
"48.39999","-119.518959","2022-09-14T03:00","PM2.5","129","3"
"36.30815","-119.3129","2022-09-14T03:00","PM2.5","38","1"
"47.1303","-119.2726","2022-09-14T03:00","PM2.5","151","4"
"45.828968","-119.262991","2022-09-14T03:00","PM2.5","112","3"
"46.204582","-119.243743","2022-09-14T03:00","PM2.5","118","3"
"34.44806","-119.2313","2022-09-14T03:00","PM2.5","37","1"
"46.2183","-119.2015","2022-09-14T03:00","PM2.5","134","3"
"34.25239","-119.14318","2022-09-14T03:00","PM2.5","40","1"
"37.962069","-119.120278","2022-09-14T03:00","PM2.5","24","1"
"35.356615","-119.062613","2022-09-14T03:00","PM2.5","22","1"
"36.0319","-119.055","2022-09-14T03:00","PM2.5","31","1"
"43.58925","-119.048302","2022-09-14T03:00","PM2.5","68","2"
"36.6972","-119.0189","2022-09-14T03:00","PM2.5","28","1"
"35.3853","-119.014702","2022-09-14T03:00","PM2.5","29","1"
"46.2001","-119.0084","2022-09-14T03:00","PM2.5","117","3"
"46.5754","-119.0021","2022-09-14T03:00","PM2.5","147","3"
"44.417999","-118.951302","2022-09-14T03:00","PM2.5","72","2"
"34.21017","-118.87051","2022-09-14T03:00","PM2.5","59","2"
"36.489399","-118.826897","2022-09-14T03:00","PM2.5","26","1"
"45.652231","-118.823033","2022-09-14T03:00","PM2.5","104","3"
"36.1358","-118.8108","2022-09-14T03:00","PM2.5","60","2"
"34.40428","-118.80998","2022-09-14T03:00","PM2.5","42","1"
"34.27632","-118.68369","2022-09-14T03:00","PM2.5","53","2"
"34.1992","-118.5331","2022-09-14T03:00","PM2.5","31","1"
"34.3833","-118.5283","2022-09-14T03:00","PM2.5","43","1"
"37.3667","-118.4167","2022-09-14T03:00","PM2.5","27","1"
"47.127998","-118.381897","2022-09-14T03:00","PM2.5","100","2"
"34.181977","-118.363036","2022-09-14T03:00","PM2.5","42","1"
"46.0588","-118.3514","2022-09-14T03:00","PM2.5","121","3"
"37.360701","-118.330835","2022-09-14T03:00","PM2.5","26","1"
"34.066429","-118.226755","2022-09-14T03:00","PM2.5","53","2"
"33.9014","-118.205","2022-09-14T03:00","PM2.5","50","1"
"33.793713","-118.171019","2022-09-14T03:00","PM2.5","35","1"
"35.046528","-118.162833","2022-09-14T03:00","PM2.5","3","1"
"34.669589","-118.130689","2022-09-14T03:00","PM2.5","45","1"
"45.3235","-118.0778","2022-09-14T03:00","PM2.5","76","2"
"47.885201","-117.988602","2022-09-14T03:00","PM2.5","91","2"
"46.318","-117.985","2022-09-14T03:00","PM2.5","117","3"
"33.830586","-117.938509","2022-09-14T03:00","PM2.5","50","1"
"48.54469","-117.903222","2022-09-14T03:00","PM2.5","93","2"
"46.8153","-117.8739","2022-09-14T03:00","PM2.5","118","3"
"36.4878","-117.871","2022-09-14T03:00","PM2.5","32","1"
"34.1439","-117.8508","2022-09-14T03:00","PM2.5","36","1"
"44.78822","-117.8446","2022-09-14T03:00","PM2.5","61","2"
"45.300884","-117.812896","2022-09-14T03:00","PM2.5","75","2"
"34.10366","-117.629096","2022-09-14T03:00","PM2.5","32","1"
"46.474438","-117.614764","2022-09-14T03:00","PM2.5","123","3"
"47.645351","-117.589027","2022-09-14T03:00","PM2.5","110","3"
"47.416401","-117.5298","2022-09-14T03:00","PM2.5","93","2"
"33.996387","-117.4925","2022-09-14T03:00","PM2.5","30","1"
"47.6997","-117.4263","2022-09-14T03:00","PM2.5","129","3"
"33.217026","-117.396156","2022-09-14T03:00","PM2.5","53","2"
"47.2313","-117.3685","2022-09-14T03:00","PM2.5","134","3"
"47.672501","-117.364899","2022-09-14T03:00","PM2.5","140","3"
"47.808226","-117.34327","2022-09-14T03:00","PM2.5","139","3"
"33.676535","-117.331027","2022-09-14T03:00","PM2.5","26","1"
"34.510955","-117.32555","2022-09-14T03:00","PM2.5","38","1"
"45.426351","-117.296066","2022-09-14T03:00","PM2.5","66","2"
"47.827202","-117.2742","2022-09-14T03:00","PM2.5","137","3"
"47.663962","-117.25765","2022-09-14T03:00","PM2.5","131","3"
"46.7245","-117.1801","2022-09-14T03:00","PM2.5","147","3"
"32.710177","-117.142665","2022-09-14T03:00","PM2.5","47","1"
"33.583099","-117.072197","2022-09-14T03:00","PM2.5","39","1"
"46.425598","-117.059799","2022-09-14T03:00","PM2.5","171","4"
"48.181245","-117.052746","2022-09-14T03:00","PM2.5","127","3"
"46.408501","-116.991402","2022-09-14T03:00","PM2.5","168","4"
"44.261694","-116.979172","2022-09-14T03:00","PM2.5","67","2"
"44.033365","-116.9697","2022-09-14T03:00","PM2.5","63","2"
"46.728199","-116.954597","2022-09-14T03:00","PM2.5","113","3"
"32.523366","-116.952495","2022-09-14T03:00","PM2.5","51","2"
"32.789561","-116.944222","2022-09-14T03:00","PM2.5","25","1"
"32.579361","-116.929486","2022-09-14T03:00","PM2.5","47","1"
"46.921","-116.89625","2022-09-14T03:00","PM2.5","154","4"
"47.3386","-116.885902","2022-09-14T03:00","PM2.5","157","4"
"34.264706","-116.861653","2022-09-14T03:00","PM2.5","25","1"
"33.920758","-116.858419","2022-09-14T03:00","PM2.5","42","1"
"47.715385","-116.827245","2022-09-14T03:00","PM2.5","140","3"
"46.3972","-116.8062","2022-09-14T03:00","PM2.5","161","4"
"32.842297","-116.768326","2022-09-14T03:00","PM2.5","29","1"
"46.578731","-116.708958","2022-09-14T03:00","PM2.5","107","3"
"47.3167","-116.570297","2022-09-14T03:00","PM2.5","164","4"
"43.58031","-116.562676","2022-09-14T03:00","PM2.5","43","1"
"48.291821","-116.556557","2022-09-14T03:00","PM2.5","142","3"
"48.995911","-116.509953","2022-09-14T03:00","PM2.5","158","4"
"48.705551","-116.368965","2022-09-14T03:00","PM2.5","193","4"
"48.894014","-116.359419","2022-09-14T03:00","PM2.5","169","4"
"43.600699","-116.347853","2022-09-14T03:00","PM2.5","28","1"
"46.061322","-116.3467","2022-09-14T03:00","PM2.5","145","3"
"43.647888","-116.269409","2022-09-14T03:00","PM2.5","16","1"
"47.536712","-116.236867","2022-09-14T03:00","PM2.5","157","4"
"33.71969","-116.1897","2022-09-14T03:00","PM2.5","29","1"
"45.931301","-116.115196","2022-09-14T03:00","PM2.5","155","4"
"44.890197","-116.1065","2022-09-14T03:00","PM2.5","59","2"
"46.2094","-116.0275","2022-09-14T03:00","PM2.5","153","4"
"33.37911","-116.016056","2022-09-14T03:00","PM2.5","16","1"
"44.104498","-115.972386","2022-09-14T03:00","PM2.5","65","2"
"43.823017","-115.838557","2022-09-14T03:00","PM2.5","27","1"
"32.7917","-115.5617","2022-09-14T03:00","PM2.5","31","1"
"48.3841","-115.548","2022-09-14T03:00","PM2.5","182","4"
"32.978298","-115.5383","2022-09-14T03:00","PM2.5","30","1"
"32.6336","-115.5042","2022-09-14T03:00","PM2.5","34","1"
"32.67618","-115.48307","2022-09-14T03:00","PM2.5","31","1"
"32.6292","-115.4469","2022-09-14T03:00","PM2.5","16","1"
"35.785665","-115.357087","2022-09-14T03:00","PM2.5","28","1"
"36.173415","-115.332728","2022-09-14T03:00","PM2.5","23","1"
"47.594395","-115.323746","2022-09-14T03:00","PM2.5","167","4"
"36.0075","-115.263056","2022-09-14T03:00","PM2.5","28","1"
"36.169756","-115.263038","2022-09-14T03:00","PM2.5","24","1"
"36.106389","-115.253333","2022-09-14T03:00","PM2.5","30","1"
"36.270592","-115.238282","2022-09-14T03:00","PM2.5","18","1"
"36.139707","-115.175654","2022-09-14T03:00","PM2.5","25","1"
"35.987908","-115.14885","2022-09-14T03:00","PM2.5","30","1"
"36.163962","-115.11393","2022-09-14T03:00","PM2.5","19","1"
"36.214465","-115.091437","2022-09-14T03:00","PM2.5","22","1"
"36.141875","-115.078742","2022-09-14T03:00","PM2.5","17","1"
"36.048705","-115.052942","2022-09-14T03:00","PM2.5","15","1"
"35.969848","-114.835007","2022-09-14T03:00","PM2.5","13","1"
"32.690277","-114.614441","2022-09-14T03:00","PM2.5","23","1"
"42.565089","-114.494717","2022-09-14T03:00","PM2.5","60","2"
"43.682556","-114.371094","2022-09-14T03:00","PM2.5","39","1"
"47.012907","-114.224273","2022-09-14T03:00","PM2.5","179","4"
"48.363694","-114.189272","2022-09-14T03:00","PM2.5","153","4"
"46.243621","-114.158889","2022-09-14T03:00","PM2.5","207","5"
"36.815897","-114.050347","2022-09-14T03:00","PM2.5","13","1"
"46.842297","-114.020549","2022-09-14T03:00","PM2.5","191","4"
"45.181907","-113.890285","2022-09-14T03:00","PM2.5","223","5"
"42.607817","-113.786817","2022-09-14T03:00","PM2.5","68","2"
"34.243889","-113.558611","2022-09-14T03:00","PM2.5","6","1"
"47.17563","-113.476182","2022-09-14T03:00","PM2.5","96","2"
"37.179","-113.3052","2022-09-14T03:00","PM2.5","10","1"
"46.002399","-112.500893","2022-09-14T03:00","PM2.5","163","4"
"42.876701","-112.460297","2022-09-14T03:00","PM2.5","31","1"
